"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Ore Dict keys"
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Cyan Lamp",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Cyan Lamp",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Cyan Lamp",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Cyan Lamp",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Cyan Lamp",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Cyan Large Metal Sheet",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Cyan Luminous Block",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Cyan Metal Sheet",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Cyan Panelling",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Cyan Rockwool",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Cyan Stained Bricks",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Cyan Stained Glass",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Cyan Studs",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Cyan Terracotta",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Cyan Translucent Luminous Block",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Cyan Wool",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Cyan Wool",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Cyan Wool",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Concrete",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Concrete Bricks",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Concrete Cobblestone",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Concrete Tiles",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Concrete Windmill Tiles A",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Concrete Windmill Tiles B",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Moon Turf",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Bookshelf",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Bookshelf",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Bookshelf",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Bookshelf",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Bookshelf",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Bookshelf",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Bookshelf",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Bookshelf",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Bookshelf",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Bookshelf",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Leaves",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Stone",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Trim",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Wood",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Wood",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Wood Planks",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Wood Planks",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Wood Planks",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Wood Planks",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Wood Planks",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Wood Planks",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Wood Planks",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Wood Planks",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Wood Planks",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Wood Planks",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Wood Planks",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Wood Planks",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Wood Planks",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Wood Planks",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Wood Planks",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Oak Wood Planks",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dark Prismarine",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dense Construction Block",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Destabilized Redstone Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diamatine Crystal Block",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diamond Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diamond Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diatomite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Diorite",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dirt",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dirt",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dirt",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dirt",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dirt",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dirt",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dirt",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dirt",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dirt",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dirt",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dirt",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dirt",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dirt",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dirt",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dirt",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dirt",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dirt",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dislocation Normalization Field Projector",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dolomite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Double Compressed Infinity Dust Block",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Draconium Block",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Draconium Frame Box",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Draconium Infused Obsidian",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Draconium Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Draconium Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Drill",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dubnium Frame Box",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dubnium Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Duranium Frame Box",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Duranium Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dyeable Bordered",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dyeable Brick",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dyeable Brick Big",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dyeable Broken Brick Big",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dyeable Chiseled",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dyeable Clay",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dyeable Clean",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dyeable Cork",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dyeable Floor",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dyeable Grainy",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dyeable Grainy Big",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dyeable Grainy Low",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dyeable Gravel",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dyeable Sand",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dyeable Stone",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dyeable Strips",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Dyeing Machine",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - EV Lapotronic Capacitor",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - EV Machine Casing",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Eglin Steel Frame Box",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Electrical Steel Block",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Electrolytic Cell",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Electrotine Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Elite Motor",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Emeradic Crystal Block",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Emerald Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Emerald Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Empowered Diamatine Crystal Block",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Empowered Emeradic Crystal Block",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Empowered Enori Crystal Block",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Empowered Palis Crystal Block",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Empowered Restonia Crystal Block",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Empowered Void Crystal Block",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Empty Tier I Capacitor",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Empty Tier II Capacitor",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Empty Tier III Capacitor",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - Enargite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Almandine Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Aluminium Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Alunite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Amethyst Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Andradite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Apatite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Arsenic Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Arsenopyrite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Asbestos Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Banded Iron Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Barite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Barium Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Barytocalcite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Basaltic Mineral Sand Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Bastnasite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Bauxite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Bentonite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Beryllium Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Blue Topaz Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Bornite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Bowieite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Brown Limonite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Calcite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Caliche Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Cassiterite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Cassiterite Sand Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Celestine Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Certus Quartz Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Chalcocite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Chalcopyrite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Chromite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Cinnabar Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Coal Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Cobalt Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Cobaltite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Columbite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Copper Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Cryotheum Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Cuprite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Diamond Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Diatomite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Dolomite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Draconium Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Dubnium Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Duranium Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Electrotine Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Emerald Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Enargite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Enriched Naquadric Compound Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Fluorite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Fluoroapatite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Fullers Earth Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Galena Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Gallite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Garnet Sand Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Garnierite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Glauconite Sand Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Gold Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Granitic Mineral Sand Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Graphite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Green Sapphire Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Grossular Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Gypsum Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Ilmenite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Iridium Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Iron Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Jasper Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Kaolinite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Kyanite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Lapis Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Lazurite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Lead Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Lepidolite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Lignite Coal Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Lithium Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Magnesite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Magnetite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Malachite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Mica Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Molybdenite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Molybdenum Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Monazite Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Naquadah Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Naquadriatic Compound Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Naquadric Compound Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Neodymium Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Nether Quartz Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Nether Star Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Nickel Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Niter Ore",""
"AE2 Unofficial Extended Life","appliedenergistics2:facade",5207,0,"true","Cable Facade - End Oilsands Ore",""
